Genome ID,Genome Name,Organism Name,species,NCBI Taxon ID,Genome Status,Strain,MLST,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Sequences,Genome Length,GC Content,PATRIC CDS,BRC1 CDS,RefSeq CDS,Fermentation,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Date Inserted,Date Modified
1590.480,Lactobacillus plantarum strain S11T3E,,plantarum,1590,WGS,S11T3E,,,,2017-06-02T00:00:00Z,,PRJNA327377,SAMN05332112,,,MQNL00000000,,University of Turin,,IonTorrent,31.86x,MIRA v. 4.5,,,58,58,3168693,44.49,3258,,2884,FHEL,food_veg,brine from table olives after 11 days of fermentation,,Nov-2009,Italy,Italy: Sicily,,,,,,,,,,,,,,,,,,,,Whole genome sequence of Lactobacillus plantarum strain S11T3E isolated from table olives brine,sample_type:pure culture;identified_by:Cristian Botta,2017-07-22T04:58:41.171Z,2017-07-22T04:58:41.171Z
1590.478,Lactobacillus plantarum strain S2T10D,,plantarum,1590,WGS,S2T10D,,,,2017-06-02T00:00:00Z,,PRJNA327380,SAMN05341252,,,MQNK00000000,,University of Turin,,IonTorrent,21.49x,MIRA v. 4.5,,,92,92,3165258,44.48,3287,,2871,FHEL,food_veg,brine from table olives after 10 days of fermentation,,Nov-2009,Italy,Italy: Sicily,,,,,,,,,,,,,,,,,,,,Whole genome sequence of Lactobacillus plantarum strain S2T10D isolated from table olives brine,sample_type:pure culture;identified_by:Cristian Botta,2017-07-22T04:53:19.932Z,2017-07-22T04:53:19.932Z
1590.595,Lactobacillus plantarum strain SF15C,,plantarum,1590,WGS,SF15C,,,,2017-10-12T00:00:00Z,,PRJNA388578,SAMN07179269,GCA_002532125.1,,NIGH01000000,,IGA Technology Services Srl,,Illumina HiSeq,216x,CLC NGS Cell v. 7,,,98,98,3272939,44.47,3304,,,FHEL,food_veg,Brassica oleracea var. capitata cultivar Varazdinski,"isolated from artisanal fermented food products in Laboratory of Antibiotic, Enzyme, Probiotic and Starter Culture Technologies, Faculty of Food Technology and Biotechnology University of Zagreb, only few of Lactobacillus strains are found to possess S-layer proteins on the cell surface, among which Lactobacillus helveticus M92, Lactobacillus brevis ZG1, Lactobacillus brevis SF9B and Lactobacillus brevis SF15B",2005-04-09,Croatia,Croatia: Varazdin,,,,,,,,,,,,,,,,,,,,"The research in the frame of Croatian Science Foundation project entitled „Probiotics and starter cultures – surface proteins and bacteriocins“ is aimed to deliver new generation of probiotics and functional starter cultures, thoughtfully characterised and with specific features such as production of functional surface (S)-layer proteins and bacteriocins with broad spectrum of activity towards potential food contaminants and pathogens. Among more than 200 different LAB strains isolated from artisanal fermented food products in Laboratory of Antibiotic, Enzyme, Probiotic and Starter Culture Technologies, Faculty of Food Technology and Biotechnology University of Zagreb, only few of Lactobacillus strains are found to possess S-layer proteins on the cell surface, among which Lactobacillus helveticus M92, Lactobacillus brevis ZG1, Lactobacillus brevis SF9B and Lactobacillus brevis SF15B. Importance of S-layer proteins lies in increasing scientific evidences that some probiotic properties of lactic acid bacteria (LAB), such as enhanced survival in rigorous conditions in gastrointestinal tract and during the process of freeze-drying, adhesion to intestinal epithelial cells or inhibition of pathogens, are related to the occurrence of those proteins. Hence, it is believed that the production of S-layer proteins might be a selective criterion indicating probiotic effect of Lactobacillus species that express those specific surface proteins. Another feature specific to certain strains of LAB, which gives them a selective advantage when applied as probiotic or starter cultures, is the production of bacteriocins. Among all the isolated autochthonous LAB, three Lactobaillus plantarum strains, M92C, SF15C and D13, showed advanced bacteriocinogenic potential. Besides their application as probiotics, these strains could be considered as starter cultures with potential to improve the functionality and quality of various fermented products, while in the same time preserving their traditional sensory characteristics.",sample_type:bacterial culture,2017-11-23T08:20:22.336Z,2017-11-23T08:20:22.336Z
1590.174,Lactobacillus plantarum strain SF2A35B,,plantarum,1590,WGS,SF2A35B,,,,2015-12-17T00:00:00Z,,PRJNA296940,SAMN04160662,GCF_001469145.1,,LMVD01000000,,Radboudumc,,Illumina HiSeq,50.0x,Ray v. 2.3.1,,,115,115,3262015,44.46,3258,,3100,FHEL,gut_lab,culture,,2015,Netherlands,Netherlands,,,,,,,,,,,,,,,C,,,,,"The lactic acid bacterium Lactobacillus plantarum is intensively studied as a model probiotic species. Here, we present the draft genome sequence of the exopolysaccharide-producing L. plantarum strain SF2A35B.",sample_type:cell culture,2016-01-31T08:16:18.110Z,2016-01-31T08:16:18.110Z
1590.151,Lactobacillus plantarum strain SNU.Lp177,,plantarum,1590,WGS,SNU.Lp177,,,,2015-08-21T00:00:00Z,26450744,PRJNA287726,SAMN03785547,GCF_001273585.1,,LGIM01000000,,Seoul National University,,Illumina HiSeq,124.0x,Ray v. 1.7,,,101,101,3204772,44.99,3268,,2912,FHEL,gut_swine,Porcine feces,,2006-06-20,South Korea,South Korea,"Pig, Sus scrofa",,,,,,,,,,,,,,C,,,,,"Enterococcus faecium strains isolated from porcine feces (Republic of Korea), genome sequencing and assembly",sample_type:cell culture,2016-01-17T17:04:12.049Z,2016-01-17T17:04:12.049Z
1590.268,Lactobacillus plantarum strain SRCM101060,,plantarum,1590,WGS,SRCM101060,,,,2016-06-15T00:00:00Z,,PRJNA321944,SAMN05162514,GCF_001662895.1,,LYUK00000000,,Microbial Institue for Fermentation Industry,,Illumina MiSeq,504.0x,CLC Genomics Workbench v. 7.5.1,,,101,101,3263056,44.33,3260,,3084,FHEL,food_veg,Pepper Jangajji,,3/5/14,South Korea,South Korea,,,,,,,,,,,,,,,,,,,,"Genome sequencing of Lactobacillus plantarum strain SRCM101060, an isolated from jangajji, Korean traditional pepper pickle",sample_type:cell culture,2016-07-06T02:55:49.681Z,2016-07-06T02:55:49.681Z
1590.481,Lactobacillus plantarum strain SRCM102022,,plantarum,1590,Complete,SRCM102022,,,,2017-06-06T00:00:00Z,,PRJNA386760,SAMN07125944,,,"CP021501,CP021502,CP021503,CP021504",,Microbial Institiue for Fermentation Industry,,PacBio,216.0x,SMRT Analysis v. 2.3.0,1,3,,4,3331364,44.43,3254,,3149,FHEL,other,food,,2017-01-09,South Korea,South Korea,,,,,,,,,,,,,,,,,,,,Genome sequence of Lactobacillus plantarum strain SRCM102022,sample_type:cell culture,2017-07-22T10:47:30.313Z,2017-07-22T10:47:30.313Z
1590.327,Lactobacillus plantarum strain T10,,plantarum,1590,WGS,T10,,,,2016-12-03T00:00:00Z,,PRJNA283610,SAMN03654486,GCF_001888275.1,,LEBS00000000,,"Faculty of Agro-industry, Prince of Songkla University, wageningen university",,454,18x,Newbler v. 2.6,,,234,234,3646071,43.88,3809,,,FHEL,food_wheat,Fermented Rice,,2010,Thailand,Thailand: Songkhla,,,,,,,,,,,,,,Unknown,37 C,,Facultative,Multiple,,Phenotypic and Genotypic Assessment of Lactobacillus plantarum Strains Isolated from Foods and Intestines,,2017-01-16T06:48:19.730Z,2017-01-16T06:48:19.730Z
1590.147,Lactobacillus plantarum strain TIFN101,,plantarum,1590,WGS,TIFN101,,,,2015-05-08T00:00:00Z,,PRJNA263713,SAMN03160585,GCF_001005695.1,,JSUX01000000,,TIFN,,Illumina,400.0x,CLC Genomics Workbench v. 5.5.1,,,174,174,3079349,44.49,3131,,,FHEL,gut_human,stool,,2010,France,France,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Testing immunomodulation,,2016-01-17T16:01:58.962Z,2016-01-17T16:01:58.962Z
1590.348,Lactobacillus plantarum strain TISTR875,,plantarum,1590,WGS,TISTR875,,,,2016-12-03T00:00:00Z,,PRJNA283610,SAMN03654487,GCF_001888725.1,,LEAW00000000,,"Faculty of Agro-industry, Prince of Songkla University, wageningen university",,454,57x,Newbler v. 2.6,,,57,57,3223022,44.42,3174,,,FHEL,unknown,,,,,,,,,,,,,,,,,,,Unknown,37 C,,Facultative,Multiple,,Phenotypic and Genotypic Assessment of Lactobacillus plantarum Strains Isolated from Foods and Intestines,,2017-01-16T06:54:28.555Z,2017-01-16T06:54:28.555Z
1590.270,Lactobacillus plantarum strain TL2766,,plantarum,1590,WGS,TL2766,,,,2016-06-22T00:00:00Z,24459463,PRJNA325089,SAMN05219309,GCF_001675425.1,,LZXZ00000000,,CERELA-CONICET,,Illumina MiSeq,2722.0x,NGEN (DNAStar) v. 12.2.0,,,33,33,3303678,44.42,3243,,3013,FHEL,gut_human,Healthy adult feces,,19-Jan-01,Japan,Japan: Sendai,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Advanced elucidation for distinct mucosal immunoregulation of same species lactic acid bacteria based on ""Immunobiogenomics""",sample_type:whole organism,2016-07-06T19:30:11.683Z,2016-07-06T19:30:11.683Z
1590.472,Lactobacillus plantarum strain TMW 1.1623,,plantarum,1590,Complete,TMW 1.1623,,,,2017-05-02T00:00:00Z,,PRJNA343197,SAMN05805047,,,"CP017379,CP017380,CP017381,CP017382,CP017383",,Technische Universitaet Muenchen,,PacBio,237,Celera Assembler v. 1,1,4,,5,3332882,44.35,3294,,3031,FHEL,unknown,,,,Germany,Germany,,,,,,,,,,,,,,,,,,,,WGS Lactobacillus plantarum,sample_type:cell culture,2017-05-29T10:24:22.241Z,2017-05-29T10:24:22.241Z
1590.469,Lactobacillus plantarum strain TMW 1.25,,plantarum,1590,Complete,TMW 1.25,,,,2017-05-02T00:00:00Z,,PRJNA343197,SAMN05805044,,,"CP017354,CP017355,CP017356,CP017357,CP017358,CP017359,CP017360,CP017361,CP017362",,Technische Universitaet Muenchen,,PacBio,290,Celera Assembler v. 1,1,8,,9,3351899,44.3,3321,,3087,FHEL,food_meat,raw sausage,,,Germany,Germany,,,,,,,,,,,,,,,,,,,,WGS Lactobacillus plantarum,sample_type:cell culture,2017-05-29T10:36:01.303Z,2017-05-29T10:36:01.303Z
1590.470,Lactobacillus plantarum strain TMW 1.277,,plantarum,1590,Complete,TMW 1.277,,,,2017-05-02T00:00:00Z,,PRJNA343197,SAMN05805045,,,"CP017363,CP017364,CP017369,CP017365,CP017366,CP017367,CP017368,CP017370,CP017371,CP017372,CP017373",,Technische Universitaet Muenchen,,PacBio,247,Celera Assembler v. 1,1,10,,11,3400131,44.22,3384,,3135,FHEL,food_alcohol,palm wine,,,Germany,Germany,,,,,,,,,,,,,,,,,,,,WGS Lactobacillus plantarum,sample_type:cell culture,2017-05-29T10:37:31.200Z,2017-05-29T10:37:31.200Z
1590.471,Lactobacillus plantarum strain TMW 1.708,,plantarum,1590,Complete,TMW 1.708,,,,2017-05-02T00:00:00Z,,PRJNA343197,SAMN05805046,,,"CP017374,CP017375,CP017376,CP017377,CP017378",,Technische Universitaet Muenchen,,PacBio,250,Celera Assembler v. 1,1,4,,5,3246485,44.56,3170,,2950,FHEL,food_meat,raw sausage,,,Germany,Germany,,,,,,,,,,,,,,,,,,,,WGS Lactobacillus plantarum,sample_type:cell culture,2017-05-29T10:37:14.256Z,2017-05-29T10:37:14.256Z
1590.592,Lactobacillus plantarum strain UBA4900,,plantarum,1590,WGS,UBA4900,,,,1900-01-01T00:00:00Z,,PRJNA348753,SAMN06451821,,,DHCO01000000,,University of Queensland,,Illumina,14.39x,CLC de novo assembler v. 4.4.1,,,158,158,3032818,43.25,3169,,,FHEL,enviro,mud,,,China,China: Luzhou,,,,,,,,,,,,,,,,,,,,"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%.",sample_type:metagenomic assembly,2017-11-23T02:37:20.089Z,2017-11-23T02:37:20.089Z
1590.262,Lactobacillus plantarum strain UC8491,,plantarum,1590,WGS,UC8491,,,,2016-05-13T00:00:00Z,,PRJNA311556,SAMN04485286,GCF_001643065.1,,LSND00000000,,Instituto Nacional de Tecnologia Agropecuaria,,Illumina HiSeq,12.0x,Velvet v. 1.1.04,,,61,61,3297828,44.43,3291,,3043,FHEL,food_milk,food,,20-Sep-05,Italy,Italy,,,,,,,,,,,,,,,C,,,,,A bacteriocin producing strain Lactobacillus plantarum UC8491 has been demonstrated largely its ability to inhibit the development of foodborne pathogenic bacteria and spoilage fungi in fermented food such as cheese and yogurt,sample_type:bacteria pure culture,2016-07-04T22:42:24.762Z,2016-07-04T22:42:24.762Z
1590.156,Lactobacillus plantarum strain WLPL04,,plantarum,1590,WGS,WLPL04,,,,2015-10-16T00:00:00Z,,PRJNA295891,SAMN04092618,GCF_001331925.1,,LKCO01000000,,Nanchang University,,Illumina MiSeq,301.0x,SOAPdenovo v. 2.04,,,51,51,3185263,44.52,3158,,2890,FHEL,milk_human,breast of healthy woman,,2013,China,China: Nanchang,"Human, Homo sapiens",,,,,,,,,,,,,,C,,,,,"Lactobacillus plantarum WLPL04 was obtained from the human breast milk in Nanchang, China.",sample_type:cell culture,2016-01-17T17:20:30.560Z,2016-01-17T17:20:30.560Z
1590.290,Lactobacillus plantarum strain XJ25,,plantarum,1590,WGS,XJ25,,,,2016-08-14T00:00:00Z,,PRJNA328074,SAMN05363625,GCF_001704645.1,,MAXE00000000,,Northwest A&F University,,Illumina HiSeq,440.0x,SOAPdenovo v. March-2015,,,24,24,3218028,44.5,3106,,,FHEL,food_alcohol,Chinese red wine,,2012,China,China: XinJiang,,,,,,,,,,,,,,,,,,,,"Lactobacillus plantarum XJ25, isolated from Chinese red wine",sample_type:pure culture,2016-09-11T19:59:22.104Z,2016-09-11T19:59:22.104Z
1590.185,Lactobacillus plantarum strain Zhang-LL,,plantarum,1590,Complete,Zhang-LL,,,,2016-03-08T00:00:00Z,,PRJNA284878,SAMN03734222,GCF_001581895.1,,CP011769,NZ_CP011769.1,Beijing University of Agricultrue,,PacBio RS II,130X,HS HGAP v. 2,1,,,1,2952218,44.93,2901,,2599,FHEL,food_other,fermented rice,,01-Jan-2012,,,,,,,,,,,,,,,,,C,,,,,"To provide the genome sequence of Lactobacillus plantarum Zhang-LL, and investigate the function of this strain.",,2016-03-18T12:39:46.701Z,2016-03-18T12:39:46.701Z
1590.153,Lactobacillus plantarum strain ZS2058,,plantarum,1590,Complete,ZS2058,,CCTCC:M206033,,2015-09-22T00:00:00Z,,PRJNA291681,SAMN03952027,GCA_001296095.1,,CP012343,NZ_CP012343.1,Jiangnan University,,Illumina and 454,23.16 Roche; 138.34 Illumina,454 Newbler v. 2.8,1,,,1,3198337,44.66,3075,,2833,FHEL,food_veg,sauerkraut,,03-Jun-2003,China,"China: Chengdu, Sichuan",,,,,,,,,,,,,,,C,,,,,What makes Lactobacillus plantarum to efficiently synthesize and accumulate conjugated linoleic acid?,,2016-01-17T17:10:27.949Z,2016-01-17T17:10:27.949Z
1423831.3,Lactobacillus plantarum subsp. argentoratensis DSM 16365,,plantarum,1423831,WGS,DSM 16365,,DSM:16365,,2015-11-06T00:00:00Z,26415554,PRJNA222257,SAMN02369470,GCF_001435215.1,,AZFR01000000,,Shanghai Majorbio,,Illumina MiSeq; Illumina HiSeq,100x,SOAPdenovo v. 2,,,210,210,3186310,45.01,3173,,2864,FHEL,food_veg,fermented cassava roots (fufu),,2005,Nigeria,Nigeria,,,,,,,,,,,,,,,,,,,,Genomic characterization of the genus Lactobacillus,,2016-01-17T17:45:49.940Z,2016-01-17T17:45:49.940Z
525338.3,Lactobacillus plantarum subsp. plantarum ATCC 14917,Lactobacillus plantarum subsp. plantarum ATCC 14917,plantarum,525338,WGS,ATCC 14917,,"ATCC 14917, IAM 12477",,2009-02-20T00:00:00Z,,PRJNA31515,,GCA_000143745.1,,ACGZ00000000,NZ_ACGZ00000000,Baylor College of Medicine,assembly,454-GS-FLX,36x,Newbler Assembler v. 1.1.03.24_64,,,13,52,3229907,44.5,3000,,3210,FHEL,unknown,,,,,,"Human, Homo sapiens",,,,Gastrointestinal tract,,,,,+,Rod,No,,Mesophilic,-,,Microaerophilic,,,Lactobacillus plantarum subsp. plantarum ATCC 14917.This strain will be used for comparative genome analysis.,,2014-12-08T22:11:54.252Z,2015-03-16T03:17:09.594Z
525338.16,Lactobacillus plantarum subsp. plantarum ATCC 14917 = JCM 1149 = CGMCC 1.2437,,plantarum,525338,WGS,CGMCC 1.2437,,,,2015-11-06T00:00:00Z,26415554,PRJNA222257,SAMN02369435,GCF_001434175.1,,AZEJ01000000,,Shanghai Majorbio,,Illumina MiSeq; Illumina HiSeq,100x,SOAPdenovo v. 2,,,48,48,3208905,44.48,3156,,2920,FHEL,food_veg,pickled cabbage,,1923,,,,,,,,,,,,,,,,,,,,,,Genomic characterization of the genus Lactobacillus,,2016-01-17T17:45:31.061Z,2016-01-17T17:45:31.061Z
1036177.3,Lactobacillus plantarum subsp. plantarum NC8,Lactobacillus plantarum subsp. plantarum NC8,plantarum,1036177,WGS,NC8,, ,,2012-02-16T00:00:00Z,22493200,PRJNA67175,SAMN02470702,GCA_000247735.2,,AGRI00000000,-,"CMBI Radboud University Medical Centre, Nijmegen",WGS,,,,,,10,10,3207224,44.6,3062,,2868,FHEL,enviro,grass silage,,,Sweden,Sweden,,,,,,,,,,,,,,,,,,,,-,,2014-12-08T22:11:54.261Z,2015-03-16T03:17:09.594Z
767468.48,Lactobacillus plantarum subsp. plantarum P-8,Lactobacillus plantarum subsp. plantarum P-8,plantarum,767468,Complete,P8,,,,2013-05-14T00:00:00Z,,PRJNA49145,SAMN02603936,GCA_000392485.2,,"CP005942.1,CP005947.1,CP005948.1,CP005945.1,CP005944.1,CP005943.1,CP005946.1","NC_021224.1,NC_021227.1,NC_021228.1,NC_021226.1,NC_021225.1,NC_021233.1,NC_021234.1","The Key Laboratory of Dairy Biotechnology and Bioengineering, Education Ministry of P. R. China, Department of Food Science and Engineering, Inner Mongolia Agricultural University, China",complete,54 GS FLX; Illumina GA II,100X,Newbler v. 2.3,1,6,,7,3226270,44.5615,3152,,3091,FHEL,gut_mammal,"plant material, and the gastrointestinal tract of animals","isolated from plant material, and the gastrointestinal tract of animals",,,,,,,,,,,,,,,,,,,,,,,"Source DNA available from Dr Heping Zhang(hepingdd@vip.sina.com) and Dr Zhihong Sun (sunzhihong78@163.com) at Inner Mongolia Agricultural University, China.Lactobacillus plantarum. Lactobacillus plantarum are commonly isolated from plant material, and the gastrointestinal tract of animals. This organism is used in the production of fermented foods such as saurkraut, kimchi and sourdough bread. This organism is also of interest as a probiotic to maintain and regulate the human intestinal microflora.Lactobacillus plantarum P8. This strain is isolated from traditional dairy products of minority nationalities in China, and has some good probiotic properties such as high resistance to acidic pH, bile salt and antibacterial activity. ",,2014-12-08T22:11:54.272Z,2015-03-16T03:17:09.594Z
889932.4,Lactobacillus plantarum subsp. plantarum ST-III,Lactobacillus plantarum subsp. plantarum ST-III,plantarum,889932,Complete,ST-III,,,,2010-10-01T00:00:00Z,21037001,PRJNA52949,SAMN02603896,GCA_000148815.2,,"CP002222,CP002223","NC_014554,NC_014558","Technology Center of Bright Dairy & Food Co., Ltd|Tianjin Biochip Corporation",complete,,,,1,1,,2,3307936,44.48,3125,,3038,FHEL,unknown,,,,,,,,,,,,,,,,,,,,-,,,,,This strain will be used for comparative analysis.,,2014-12-08T22:11:54.284Z,2015-03-16T03:17:09.594Z
337330.9,Lactobacillus plantarum subsp. plantarum strain CGMCC 1.557,,plantarum,337330,Complete,CGMCC 1.557,,,,2015-09-02T00:00:00Z,,PRJNA292463,SAMN03976562,GCF_001272315.1,,LIGM01000000,,Acadamy of Military Medical Sciences,,Illumina HiSeq,160.0x,SOAPdenovo v. 2.04,1,3,,4,3275144,44.4,3228,,2922,FHEL,unknown,,,2014-12,China,China,,,,,,,,,,,,,,,C,,,,,explore this probiotic Lactobacillus,,2016-01-17T17:03:53.561Z,2016-01-17T17:03:53.561Z
337330.19,Lactobacillus plantarum subsp. plantarum strain SRCM100434,,plantarum,337330,Complete,SRCM100434,,,,2017-06-06T00:00:00Z,,PRJNA388025,SAMN07167784,,,CP021528,,Microbial Institute for Fermentation Industry,,PacBio,962.0x,SMRT Analysis v. 2.3.0,1,,,1,3223596,44.6,3064,,2962,FHEL,other,food,,2017-01-09,South Korea,South Korea,,,,,,,,,,,,,,,,,,,,Genome sequence of Lactobacillus plantarum subsp. plantarum strain SRCM100434,sample_type:cell culture,2017-07-22T11:13:29.135Z,2017-07-22T11:13:29.135Z
337330.18,Lactobacillus plantarum subsp. plantarum strain TS12,,plantarum,337330,Complete,TS12,,,,2016-12-19T00:00:00Z,,PRJNA354504,SAMN06046789,GCF_001908455.1,,"CP018324,CP018325,CP018326,CP018327,CP018328,CP018329,CP018330","NZ_CP018324.1,NZ_CP018325.1,NZ_CP018326.1,NZ_CP018327.1,NZ_CP018328.1,NZ_CP018329.1,NZ_CP018330.1",University of Malaya,,PacBio RSII,453.02x,HGAP v. 2,1,6,,7,3433628,44.3,3585,,3257,FHEL,food_veg,Stinky Tofu,isolated from stinky tofu and the complete genome sequence of this isolate was generated with the aim of performing genome mining analysis to determine the safety and biotechnological potential of this isolate,2015,Malaysia,Malaysia,,,,,,,,,,,,,,,,,,,,Lactobacillus plantarum strain TS12 was isolated from stinky tofu and the complete genome sequence of this isolate was generated with the aim of performing genome mining analysis to determine the safety and biotechnological potential of this isolate.,sample_type:Assembled genome;collected_by:University of Malaya,2017-01-17T00:54:25.146Z,2017-01-17T00:54:25.146Z
337330.6,Lactobacillus plantarum subsp. plantarum strain wikim18,,plantarum,337330,WGS,wikim18,,,,2014-04-29T00:00:00Z,24855305,PRJNA245118,SAMN02732144,GCA_000648755.1,,JMEL00000000,-,WIKIM,,IonTorrent,10.0x,CLC NGS Cell v. 7.0,,,323,323,3352670,44.3,3310,,,FHEL,food_veg,kimchi,,2014,,,,,,,,,,,,,,,,,,,,,,Genome sequencing project of LAB from Kimchi,,2014-12-08T23:16:00.685Z,2015-03-16T03:17:09.594Z
1284223.3,Lactobacillus plantarum UCMA 3037,Lactobacillus plantarum UCMA 3037,plantarum,1284223,WGS,UCMA 3037,, ,,2013-03-19T00:00:00Z,,PRJNA186734,SAMN02471400,GCA_000347515.1,,APHP00000000,-,Universite de Caen Basse-Normandie,WGS,Illumina GAIIx,100.0x,CLC Genomics Workbench v. 5.5,,,77,92,3096702,44.5,3004,,2932,FHEL,food_milk,unpasteurized Camembert cheese,,2003,France,France,,,,,,,,,,Positive,Bacilli,,,Mesophilic,37C,,Facultative,Specialized,,"Draft genome sequence of Lactobacillus plantarum UCMA 3037, isolates from raw milk cheese.",,2014-12-08T22:11:54.213Z,2015-03-16T03:17:09.594Z
220668.9,Lactobacillus plantarum WCFS1,Lactobacillus plantarum WCFS1,plantarum,220668,Complete,WCFS1,,,,2003-02-05T00:00:00Z,"12566566,15746322",PRJNA356,SAMEA3138345,GCA_000203855.3,,"AL935263,CR377164,CR377165,CR377166","NC_004567,NC_006375,NC_006376,NC_006377",Wageningen Centre for Food Sciences,complete,,,,1,3,,4,3348625,44.4,3120,,3057,FHEL,oral_human,human saliva,isolated from human saliva,,,,"Human, Homo sapiens",,,,,,,,,+,Rod,,,Mesophilic,25-35,,Facultative,Host-associated,,"Lactobacillus plantarum strain WCFS1. This strain is a single colony isolate of NCIMB8826, which was originally isolated from human saliva. ",,2014-12-08T22:11:54.223Z,2015-03-16T03:17:09.594Z
1390373.4,Lactobacillus plantarum WHE 92,,plantarum,1390373,WGS,WHE 92,,,,2014-03-28T00:00:00Z,24920558,PRJNA215997,SAMN02712082,GCA_000604145.1,,AWOY00000000,-,Technical University of Denmark,,IonTorrent,70.0x,CLC NGS Cell v. 6.0.2,,,186,186,2928190,44.7,3649,,1964,FHEL,food_milk,munster cheese,,1996,France,France,,,,,,,,,,Positive,Bacilli,Yes,No,,,,,,,Verification of pediocin coding plasmid,,2014-12-09T00:45:41.918Z,2015-03-16T03:17:09.594Z
1350466.3,Lactobacillus plantarum WJL,Lactobacillus plantarum WJL,plantarum,1350466,WGS,WJL,, ,,2013-10-18T00:00:00Z,24265491; 22053049; 18218863,PRJNA209589,SAMN02470914,GCA_000474695.1,,AUTE00000000,-,Seoul National University,WGS,Illumina GAIIx,198.32x,CLC Genomics Workbench  v. 5.1,,,90,102,3459178,44.2,3387,,3409,FHEL,gut_other,intestine,,,South Korea,South Korea,"Fruit fly, Drosophila melanogaster",,,,intestine,,,,,,,,,,,,,,,"Predominant symbiotic bacterium capable of stably colonizing gut epithelia, was isolated from the fruit fly, Drosophila melanogaster",,2014-12-08T22:11:54.233Z,2015-03-16T03:17:09.594Z
1350466.4,Lactobacillus plantarum WJL,,plantarum,1350466,WGS,WJL,,,,2015-10-06T00:00:00Z,,PRJNA294130,SAMN04017315,GCF_001307325.1,,LKLZ01000000,,Institute of Functional Genomics Lyon (IGFL),,Illumina MiSeq,20.0x,SPADEs v. 3.5.0,,,13,13,3503067,44.21,3493,,3369,FHEL,gut_other,insect gut,,01-Jan-2013,South Korea,South Korea,"Fruit fly, Drosophila melanogaster",,,,,,,,,,,,,,C,,,,,Resequencing of Lactobacillus plantarum strain WJL,sample_type:cell culture,2016-01-17T17:13:32.800Z,2016-01-17T17:13:32.800Z
1284663.3,Lactobacillus plantarum ZJ316,Lactobacillus plantarum ZJ316,plantarum,1284663,Complete,ZJ316,, ,,2013-02-06T00:00:00Z,,PRJNA186807,SAMN02604341,GCA_000338115.2,,CP004082.1,NC_020229.1,Zhejiang Gongshang University,complete,Illumina,,SOAPdenovo v. 1.05,1,,,1,3203964,44.6,3122,,3159,FHEL,gut_human,healthy newborn fecal sample; feces,"isolated from health infant fecal samples, has many probiotic properties, such as significant improvement of pig growth and pork quality, and antimicrobial activity against various pathogens in vitro, such as Micrococcus luteus, Bacillus subtilis, Staphylococcus aureus, Escherichia coli, Salmonella enterica, Listeria monocytogenes, and others",,,,"Human, Homo sapiens",,infant,healthy,,,,,,Positive,Bacilli,No,No,,,,,,,"The genome sequence gives us a basis to further elucidate the functional mechanisms of its probiotic properties. And it also can provide the information compared with other related species.  Lactobacillus plantarum strain ZJ316, originally isolated from health infant fecal samples, has many probiotic properties, such as significant improvement of pig growth and pork quality, and antimicrobial activity against various pathogens in vitro, such as Micrococcus luteus, Bacillus subtilis, Staphylococcus aureus, Escherichia coli, Salmonella enterica, Listeria monocytogenes, and others.",,2014-12-08T22:11:54.242Z,2015-03-16T03:17:09.594Z
349123.13,Lactobacillus reuteri 100-23,,reuteri,349123,WGS,100-23,,,,2008-07-25T00:00:00Z,,PRJNA13431,SAMN00623049,GCF_000168255.1,,AAPZ02000000,,DOE Joint Genome Institute,,,,,,,2,2,2305557,38.73,2219,,2181,unknown,unknown,,,,,,,,,,,,,,,Positive,Bacilli,No,,Mesophilic,,,Facultative,HostAssociated,,"Lactobacillus reuteristrain 100-23. Lactobacillus reuteri strain 100-23 is a rodent-specific strain, which has been used to study host-microbe interactions. This strain will be used for comparative genomics with other lactic acid bacteria.",,2016-01-17T15:28:17.893Z,2016-01-17T15:28:17.893Z
